Participant,Trial,Answer,Correct,Correct_Answer,Condition,RT,Response,Shape
g2y9cq189j,13.0,Madonna,True,Madonna,Stranger,841.0,b,circle
g2y9cq189j,14.0,Madonna,True,Madonna,Stranger,515.0,b,circle
g2y9cq189j,15.0,Anita,True,Anita,Friend,828.0,n,square
g2y9cq189j,16.0,Anita,True,Anita,Friend,824.0,n,square
g2y9cq189j,17.0,Anita,True,Anita,Friend,1156.0,n,square
g2y9cq189j,18.0,You,True,You,Self,867.0,v,triangle
g2y9cq189j,19.0,You,True,You,Self,504.0,v,triangle
sy3hx253v1,1.0,Sting,False,Cristopher,Friend,5247.0,b,circle
sy3hx253v1,2.0,Cristopher,False,You,Self,924.0,n,triangle
sy3hx253v1,3.0,You,True,You,Self,358.0,v,triangle
sy3hx253v1,4.0,Cristopher,True,Cristopher,Friend,1565.0,n,circle
sy3hx253v1,5.0,Sting,False,You,Self,790.0,b,triangle
sy3hx253v1,6.0,Sting,True,Sting,Stranger,705.0,b,square
sy3hx253v1,7.0,Sting,False,You,Self,980.0,b,triangle
sy3hx253v1,8.0,Sting,True,Sting,Stranger,849.0,b,square
sy3hx253v1,9.0,You,True,You,Self,1257.0,v,triangle
sy3hx253v1,10.0,You,True,You,Self,726.0,v,triangle
sy3hx253v1,11.0,Cristopher,True,Cristopher,Friend,382.0,n,circle
sy3hx253v1,12.0,Sting,True,Sting,Stranger,725.0,b,square
sy3hx253v1,13.0,Sting,True,Sting,Stranger,571.0,b,square
sy3hx253v1,14.0,Cristopher,True,Cristopher,Friend,532.0,n,circle
sy3hx253v1,15.0,You,True,You,Self,495.0,v,triangle
sy3hx253v1,16.0,You,True,You,Self,888.0,v,triangle
sy3hx253v1,17.0,Sting,True,Sting,Stranger,356.0,b,square
sy3hx253v1,18.0,Cristopher,True,Cristopher,Friend,347.0,n,circle
sy3hx253v1,19.0,Cristopher,True,Cristopher,Friend,589.0,n,circle
sy3hx253v1,20.0,Cristopher,True,Cristopher,Friend,2138.0,n,circle
sy3hx253v1,21.0,You,True,You,Self,700.0,v,triangle
sy3hx253v1,22.0,Sting,True,Sting,Stranger,1022.0,b,square
sy3hx253v1,23.0,Cristopher,True,Cristopher,Friend,400.0,n,circle
sy3hx253v1,24.0,Sting,True,Sting,Stranger,1011.0,b,square
sy3hx253v1,25.0,Cristopher,True,Cristopher,Friend,383.0,n,circle
sy3hx253v1,26.0,Cristopher,True,Cristopher,Friend,445.0,n,circle
cag9mbpevo,1.0,You,True,You,Self,2127.0,v,square
cag9mbpevo,2.0,xxx,False,Eminem,Stranger,1919.0,n,triangle
cag9mbpevo,3.0,xxx,True,xxx,Friend,1104.0,n,circle
cag9mbpevo,4.0,xxx,True,xxx,Friend,997.0,n,circle
cag9mbpevo,5.0,Eminem,True,Eminem,Stranger,715.0,b,triangle
cag9mbpevo,6.0,Eminem,True,Eminem,Stranger,536.0,b,triangle
cag9mbpevo,7.0,xxx,True,xxx,Friend,716.0,n,circle
cag9mbpevo,8.0,xxx,True,xxx,Friend,561.0,n,circle
cag9mbpevo,9.0,Eminem,True,Eminem,Stranger,1053.0,b,triangle
cag9mbpevo,10.0,xxx,True,xxx,Friend,670.0,n,circle
cag9mbpevo,11.0,Eminem,True,Eminem,Stranger,660.0,b,triangle
cag9mbpevo,12.0,You,True,You,Self,1300.0,v,square
cag9mbpevo,13.0,xxx,True,xxx,Friend,1369.0,n,circle
cag9mbpevo,14.0,Eminem,True,Eminem,Stranger,728.0,b,triangle
cag9mbpevo,15.0,xxx,True,xxx,Friend,877.0,n,circle
cag9mbpevo,16.0,xxx,True,xxx,Friend,603.0,n,circle
cag9mbpevo,17.0,You,True,You,Self,861.0,v,square
cag9mbpevo,18.0,xxx,True,xxx,Friend,1049.0,n,circle
cag9mbpevo,19.0,Eminem,True,Eminem,Stranger,495.0,b,triangle
cag9mbpevo,20.0,You,True,You,Self,666.0,v,square
cag9mbpevo,21.0,xxx,True,xxx,Friend,1160.0,n,circle
0p3e3fqh0w,1.0,Eminem,True,Eminem,Stranger,1364.0,b,triangle
0p3e3fqh0w,2.0,xxx,True,xxx,Friend,769.0,n,square
0p3e3fqh0w,3.0,xxx,True,xxx,Friend,594.0,n,square
0p3e3fqh0w,4.0,xxx,True,xxx,Friend,937.0,n,square
0p3e3fqh0w,5.0,xxx,True,xxx,Friend,660.0,n,square
0p3e3fqh0w,6.0,You,True,You,Self,832.0,v,circle
